info face="Futura-CondensedExtraBold" size=128 bold=0 italic=0 charset="" unicode=0 stretchH=100 smooth=1 aa=1 padding=0,0,0,0 spacing=0,0
common lineHeight=167 base=132 scaleW=4096 scaleH=2048 pages=1 packed=0
page id=0 file="futuraJapanese4x.png"
chars count=608
char id=32     x=769   y=1875  width=0     height=0     xoffset=0     yoffset=132   xadvance=39    page=0 chnl=0 letter="space"
char id=67     x=1871  y=1672  width=58    height=101   xoffset=4     yoffset=33    xadvance=64    page=0 chnl=0 letter="C"
char id=68     x=69    y=1777  width=68    height=98    xoffset=7     yoffset=34    xadvance=78    page=0 chnl=0 letter="D"
char id=69     x=454   y=1777  width=50    height=98    xoffset=7     yoffset=34    xadvance=60    page=0 chnl=0 letter="E"
char id=70     x=504   y=1777  width=48    height=98    xoffset=7     yoffset=34    xadvance=56    page=0 chnl=0 letter="F"
char id=71     x=1468  y=1672  width=74    height=101   xoffset=4     yoffset=33    xadvance=81    page=0 chnl=0 letter="G"
char id=72     x=204   y=1777  width=66    height=98    xoffset=7     yoffset=34    xadvance=78    page=0 chnl=0 letter="H"
char id=73     x=637   y=1777  width=28    height=98    xoffset=7     yoffset=34    xadvance=40    page=0 chnl=0 letter="I"
char id=74     x=2756  y=1672  width=46    height=100   xoffset=0     yoffset=34    xadvance=51    page=0 chnl=0 letter="J"
char id=75     x=3806  y=1672  width=72    height=98    xoffset=7     yoffset=34    xadvance=78    page=0 chnl=0 letter="K"
char id=76     x=552   y=1777  width=47    height=98    xoffset=7     yoffset=34    xadvance=53    page=0 chnl=0 letter="L"
char id=77     x=3327  y=1672  width=103   height=98    xoffset=4     yoffset=34    xadvance=111   page=0 chnl=0 letter="M"
char id=78     x=0     y=1777  width=69    height=98    xoffset=7     yoffset=34    xadvance=81    page=0 chnl=0 letter="N"
char id=79     x=1393  y=1672  width=75    height=101   xoffset=4     yoffset=33    xadvance=82    page=0 chnl=0 letter="O"
char id=80     x=270   y=1777  width=65    height=98    xoffset=7     yoffset=34    xadvance=73    page=0 chnl=0 letter="P"
char id=81     x=1728  y=1448  width=76    height=113   xoffset=4     yoffset=32    xadvance=83    page=0 chnl=0 letter="Q"
char id=82     x=4020  y=1672  width=70    height=98    xoffset=7     yoffset=34    xadvance=77    page=0 chnl=0 letter="R"
char id=83     x=1929  y=1672  width=52    height=101   xoffset=4     yoffset=33    xadvance=59    page=0 chnl=0 letter="S"
char id=84     x=397   y=1777  width=57    height=98    xoffset=0     yoffset=34    xadvance=55    page=0 chnl=0 letter="T"
char id=85     x=2624  y=1672  width=67    height=100   xoffset=7     yoffset=34    xadvance=79    page=0 chnl=0 letter="U"
char id=86     x=3507  y=1672  width=76    height=98    xoffset=0     yoffset=34    xadvance=75    page=0 chnl=0 letter="V"
char id=87     x=3216  y=1672  width=111   height=98    xoffset=0     yoffset=34    xadvance=109   page=0 chnl=0 letter="W"
char id=88     x=3583  y=1672  width=76    height=98    xoffset=0     yoffset=34    xadvance=75    page=0 chnl=0 letter="X"
char id=89     x=3659  y=1672  width=74    height=98    xoffset=0     yoffset=34    xadvance=72    page=0 chnl=0 letter="Y"
char id=90     x=3949  y=1672  width=71    height=98    xoffset=2     yoffset=34    xadvance=75    page=0 chnl=0 letter="Z"
char id=92     x=0     y=0     width=84    height=138   xoffset=2     yoffset=25    xadvance=86    page=0 chnl=0 letter="\"
char id=95     x=578   y=1875  width=74    height=17    xoffset=0     yoffset=138   xadvance=72    page=0 chnl=0 letter="_"
char id=97     x=2793  y=1777  width=64    height=72    xoffset=4     yoffset=61    xadvance=72    page=0 chnl=0 letter="a"
char id=98     x=2474  y=1561  width=64    height=108   xoffset=6     yoffset=25    xadvance=72    page=0 chnl=0 letter="b"
char id=99     x=2973  y=1777  width=39    height=72    xoffset=4     yoffset=61    xadvance=44    page=0 chnl=0 letter="c"
char id=100    x=2538  y=1561  width=64    height=108   xoffset=4     yoffset=25    xadvance=72    page=0 chnl=0 letter="d"
char id=101    x=2857  y=1777  width=63    height=72    xoffset=4     yoffset=61    xadvance=70    page=0 chnl=0 letter="e"
char id=102    x=2602  y=1561  width=43    height=108   xoffset=1     yoffset=24    xadvance=44    page=0 chnl=0 letter="f"
char id=103    x=1156  y=1672  width=63    height=102   xoffset=4     yoffset=61    xadvance=71    page=0 chnl=0 letter="g"
char id=104    x=3146  y=1561  width=61    height=107   xoffset=6     yoffset=25    xadvance=71    page=0 chnl=0 letter="h"
char id=105    x=265   y=1672  width=31    height=105   xoffset=4     yoffset=27    xadvance=37    page=0 chnl=0 letter="i"
char id=106    x=168   y=0     width=31    height=134   xoffset=4     yoffset=28    xadvance=37    page=0 chnl=0 letter="j"
char id=107    x=3079  y=1561  width=67    height=107   xoffset=6     yoffset=25    xadvance=72    page=0 chnl=0 letter="k"
char id=108    x=3207  y=1561  width=27    height=107   xoffset=6     yoffset=25    xadvance=37    page=0 chnl=0 letter="l"
char id=109    x=3179  y=1777  width=96    height=70    xoffset=6     yoffset=62    xadvance=106   page=0 chnl=0 letter="m"
char id=110    x=3428  y=1777  width=61    height=70    xoffset=6     yoffset=62    xadvance=71    page=0 chnl=0 letter="n"
char id=111    x=2729  y=1777  width=64    height=72    xoffset=4     yoffset=61    xadvance=71    page=0 chnl=0 letter="o"
char id=112    x=1745  y=1672  width=63    height=101   xoffset=6     yoffset=61    xadvance=72    page=0 chnl=0 letter="p"
char id=113    x=1808  y=1672  width=63    height=101   xoffset=4     yoffset=61    xadvance=72    page=0 chnl=0 letter="q"
char id=114    x=3135  y=1777  width=44    height=71    xoffset=6     yoffset=61    xadvance=50    page=0 chnl=0 letter="r"
char id=115    x=2920  y=1777  width=53    height=72    xoffset=3     yoffset=61    xadvance=57    page=0 chnl=0 letter="s"
char id=116    x=1902  y=1777  width=42    height=89    xoffset=2     yoffset=43    xadvance=44    page=0 chnl=0 letter="t"
char id=117    x=3366  y=1777  width=62    height=70    xoffset=6     yoffset=63    xadvance=72    page=0 chnl=0 letter="u"
char id=118    x=3660  y=1777  width=66    height=69    xoffset=0     yoffset=63    xadvance=65    page=0 chnl=0 letter="v"
char id=119    x=3489  y=1777  width=100   height=69    xoffset=0     yoffset=63    xadvance=99    page=0 chnl=0 letter="w"
char id=120    x=3589  y=1777  width=71    height=69    xoffset=0     yoffset=63    xadvance=70    page=0 chnl=0 letter="x"
char id=121    x=761   y=1777  width=67    height=97    xoffset=0     yoffset=63    xadvance=66    page=0 chnl=0 letter="y"
char id=122    x=3726  y=1777  width=60    height=69    xoffset=2     yoffset=63    xadvance=63    page=0 chnl=0 letter="z"
char id=169    x=955   y=1672  width=102   height=102   xoffset=5     yoffset=32    xadvance=110   page=0 chnl=0 letter="©"
char id=8211   x=257   y=1875  width=61    height=21    xoffset=8     yoffset=86    xadvance=77    page=0 chnl=0 letter="–"
char id=8213   x=652   y=1875  width=117   height=13    xoffset=6     yoffset=85    xadvance=128   page=0 chnl=0 letter="―"
char id=8230   x=99    y=1875  width=127   height=31    xoffset=10    yoffset=102   xadvance=145   page=0 chnl=0 letter="…"
char id=12289  x=4015  y=1777  width=41    height=41    xoffset=4     yoffset=101   xadvance=128   page=0 chnl=0 letter="、"
char id=12290  x=3970  y=1777  width=45    height=45    xoffset=5     yoffset=97    xadvance=128   page=0 chnl=0 letter="。"
char id=12293  x=3055  y=1448  width=105   height=112   xoffset=7     yoffset=26    xadvance=128   page=0 chnl=0 letter="々"
char id=12300  x=3786  y=1777  width=40    height=69    xoffset=85    yoffset=22    xadvance=128   page=0 chnl=0 letter="「"
char id=12301  x=3826  y=1777  width=40    height=69    xoffset=5     yoffset=74    xadvance=128   page=0 chnl=0 letter="」"
char id=12302  x=2544  y=1777  width=48    height=79    xoffset=76    yoffset=21    xadvance=128   page=0 chnl=0 letter="『"
char id=12303  x=2592  y=1777  width=48    height=79    xoffset=5     yoffset=66    xadvance=128   page=0 chnl=0 letter="』"
char id=12354  x=3002  y=1333  width=107   height=114   xoffset=11    yoffset=25    xadvance=128   page=0 chnl=0 letter="あ"
char id=12356  x=921   y=1777  width=109   height=95    xoffset=14    yoffset=37    xadvance=128   page=0 chnl=0 letter="い"
char id=12358  x=1543  y=1448  width=93    height=113   xoffset=17    yoffset=26    xadvance=128   page=0 chnl=0 letter="う"
char id=12360  x=2513  y=1448  width=113   height=112   xoffset=9     yoffset=26    xadvance=128   page=0 chnl=0 letter="え"
char id=12362  x=3780  y=1448  width=114   height=111   xoffset=9     yoffset=25    xadvance=128   page=0 chnl=0 letter="お"
char id=12363  x=2165  y=1448  width=119   height=112   xoffset=7     yoffset=25    xadvance=128   page=0 chnl=0 letter="か"
char id=12364  x=1586  y=1217  width=119   height=116   xoffset=6     yoffset=22    xadvance=128   page=0 chnl=0 letter="が"
char id=12365  x=1446  y=1448  width=97    height=113   xoffset=16    yoffset=26    xadvance=128   page=0 chnl=0 letter="き"
char id=12366  x=457   y=138   width=109   height=122   xoffset=16    yoffset=18    xadvance=128   page=0 chnl=0 letter="ぎ"
char id=12367  x=3681  y=1100  width=75    height=117   xoffset=24    yoffset=25    xadvance=128   page=0 chnl=0 letter="く"
char id=12368  x=3882  y=981   width=90    height=118   xoffset=21    yoffset=23    xadvance=128   page=0 chnl=0 letter="ぐ"
char id=12369  x=3109  y=1333  width=105   height=114   xoffset=15    yoffset=26    xadvance=128   page=0 chnl=0 letter="け"
char id=12370  x=3961  y=862   width=116   height=119   xoffset=13    yoffset=22    xadvance=128   page=0 chnl=0 letter="げ"
char id=12371  x=3005  y=1672  width=90    height=99    xoffset=20    yoffset=34    xadvance=128   page=0 chnl=0 letter="こ"
char id=12372  x=2906  y=1672  width=99    height=99    xoffset=18    yoffset=34    xadvance=128   page=0 chnl=0 letter="ご"
char id=12373  x=3361  y=1448  width=97    height=112   xoffset=16    yoffset=26    xadvance=128   page=0 chnl=0 letter="さ"
char id=12375  x=1947  y=1561  width=90    height=109   xoffset=25    yoffset=28    xadvance=128   page=0 chnl=0 letter="し"
char id=12376  x=3458  y=1448  width=90    height=112   xoffset=25    yoffset=26    xadvance=128   page=0 chnl=0 letter="じ"
char id=12377  x=3094  y=1217  width=112   height=116   xoffset=9     yoffset=25    xadvance=128   page=0 chnl=0 letter="す"
char id=12378  x=199   y=0     width=121   height=126   xoffset=8     yoffset=18    xadvance=128   page=0 chnl=0 letter="ず"
char id=12379  x=2645  y=1561  width=118   height=107   xoffset=5     yoffset=28    xadvance=128   page=0 chnl=0 letter="せ"
char id=12381  x=1435  y=1561  width=112   height=109   xoffset=8     yoffset=29    xadvance=128   page=0 chnl=0 letter="そ"
char id=12382  x=1200  y=1561  width=118   height=109   xoffset=8     yoffset=29    xadvance=128   page=0 chnl=0 letter="ぞ"
char id=12383  x=2626  y=1448  width=110   height=112   xoffset=10    yoffset=25    xadvance=128   page=0 chnl=0 letter="た"
char id=12384  x=1287  y=1333  width=110   height=115   xoffset=9     yoffset=23    xadvance=128   page=0 chnl=0 letter="だ"
char id=12385  x=3261  y=1448  width=100   height=112   xoffset=13    yoffset=24    xadvance=128   page=0 chnl=0 letter="ち"
char id=12387  x=2640  y=1777  width=89    height=73    xoffset=18    yoffset=65    xadvance=128   page=0 chnl=0 letter="っ"
char id=12388  x=1793  y=1777  width=109   height=89    xoffset=9     yoffset=42    xadvance=128   page=0 chnl=0 letter="つ"
char id=12390  x=2314  y=1672  width=107   height=100   xoffset=10    yoffset=36    xadvance=128   page=0 chnl=0 letter="て"
char id=12391  x=1981  y=1672  width=115   height=100   xoffset=9     yoffset=36    xadvance=128   page=0 chnl=0 letter="で"
char id=12392  x=915   y=1561  width=90    height=110   xoffset=20    yoffset=25    xadvance=128   page=0 chnl=0 letter="と"
char id=12393  x=1348  y=1448  width=98    height=113   xoffset=19    yoffset=23    xadvance=128   page=0 chnl=0 letter="ど"
char id=12394  x=2772  y=1333  width=116   height=114   xoffset=7     yoffset=25    xadvance=128   page=0 chnl=0 letter="な"
char id=12395  x=2371  y=1561  width=103   height=108   xoffset=14    yoffset=28    xadvance=128   page=0 chnl=0 letter="に"
char id=12397  x=2060  y=1333  width=122   height=114   xoffset=4     yoffset=25    xadvance=128   page=0 chnl=0 letter="ね"
char id=12398  x=845   y=1672  width=110   height=102   xoffset=10    yoffset=34    xadvance=128   page=0 chnl=0 letter="の"
char id=12399  x=806   y=1561  width=109   height=110   xoffset=13    yoffset=27    xadvance=128   page=0 chnl=0 letter="は"
char id=12400  x=722   y=1333  width=117   height=115   xoffset=12    yoffset=23    xadvance=128   page=0 chnl=0 letter="ば"
char id=12401  x=0     y=742   width=116   height=120   xoffset=12    yoffset=19    xadvance=128   page=0 chnl=0 letter="ぱ"
char id=12402  x=3234  y=1561  width=113   height=106   xoffset=13    yoffset=30    xadvance=128   page=0 chnl=0 letter="ひ"
char id=12403  x=2059  y=1217  width=117   height=116   xoffset=11    yoffset=22    xadvance=128   page=0 chnl=0 letter="び"
char id=12406  x=573   y=1561  width=123   height=110   xoffset=6     yoffset=27    xadvance=128   page=0 chnl=0 letter="ぶ"
char id=12409  x=1584  y=1777  width=120   height=92    xoffset=5     yoffset=39    xadvance=128   page=0 chnl=0 letter="べ"
char id=12411  x=696   y=1561  width=110   height=110   xoffset=13    yoffset=27    xadvance=128   page=0 chnl=0 letter="ほ"
char id=12414  x=220   y=1561  width=101   height=111   xoffset=16    yoffset=26    xadvance=128   page=0 chnl=0 letter="ま"
char id=12415  x=3548  y=1448  width=118   height=111   xoffset=7     yoffset=29    xadvance=128   page=0 chnl=0 letter="み"
char id=12416  x=3894  y=1448  width=112   height=111   xoffset=10    yoffset=26    xadvance=128   page=0 chnl=0 letter="む"
char id=12417  x=0     y=1561  width=111   height=111   xoffset=10    yoffset=26    xadvance=128   page=0 chnl=0 letter="め"
char id=12418  x=3160  y=1448  width=101   height=112   xoffset=13    yoffset=25    xadvance=128   page=0 chnl=0 letter="も"
char id=12419  x=1030  y=1777  width=95    height=95    xoffset=17    yoffset=47    xadvance=128   page=0 chnl=0 letter="ゃ"
char id=12420  x=2638  y=1217  width=115   height=116   xoffset=6     yoffset=25    xadvance=128   page=0 chnl=0 letter="や"
char id=12424  x=3214  y=1333  width=101   height=114   xoffset=14    yoffset=25    xadvance=128   page=0 chnl=0 letter="よ"
char id=12425  x=321   y=1561  width=94    height=111   xoffset=19    yoffset=26    xadvance=128   page=0 chnl=0 letter="ら"
char id=12426  x=3407  y=1333  width=80    height=114   xoffset=25    yoffset=25    xadvance=128   page=0 chnl=0 letter="り"
char id=12427  x=1547  y=1561  width=104   height=109   xoffset=11    yoffset=29    xadvance=128   page=0 chnl=0 letter="る"
char id=12428  x=3610  y=1333  width=121   height=113   xoffset=5     yoffset=26    xadvance=128   page=0 chnl=0 letter="れ"
char id=12429  x=3564  y=1561  width=100   height=106   xoffset=13    yoffset=30    xadvance=128   page=0 chnl=0 letter="ろ"
char id=12431  x=815   y=1448  width=114   height=113   xoffset=6     yoffset=26    xadvance=128   page=0 chnl=0 letter="わ"
char id=12434  x=1038  y=1448  width=107   height=113   xoffset=10    yoffset=25    xadvance=128   page=0 chnl=0 letter="を"
char id=12435  x=2284  y=1448  width=116   height=112   xoffset=7     yoffset=25    xadvance=128   page=0 chnl=0 letter="ん"
char id=12449  x=1944  y=1777  width=91    height=88    xoffset=20    yoffset=52    xadvance=128   page=0 chnl=0 letter="ァ"
char id=12450  x=3347  y=1561  width=110   height=106   xoffset=12    yoffset=33    xadvance=128   page=0 chnl=0 letter="ア"
char id=12451  x=1704  y=1777  width=89    height=92    xoffset=17    yoffset=48    xadvance=128   page=0 chnl=0 letter="ィ"
char id=12452  x=2736  y=1448  width=107   height=112   xoffset=7     yoffset=26    xadvance=128   page=0 chnl=0 letter="イ"
char id=12453  x=1381  y=1777  width=83    height=93    xoffset=25    yoffset=47    xadvance=128   page=0 chnl=0 letter="ゥ"
char id=12454  x=1248  y=1448  width=100   height=113   xoffset=16    yoffset=26    xadvance=128   page=0 chnl=0 letter="ウ"
char id=12455  x=3275  y=1777  width=91    height=70    xoffset=19    yoffset=64    xadvance=128   page=0 chnl=0 letter="ェ"
char id=12456  x=2236  y=1777  width=111   height=85    xoffset=9     yoffset=40    xadvance=128   page=0 chnl=0 letter="エ"
char id=12458  x=2400  y=1448  width=113   height=112   xoffset=6     yoffset=27    xadvance=128   page=0 chnl=0 letter="オ"
char id=12459  x=2950  y=1448  width=105   height=112   xoffset=10    yoffset=26    xadvance=128   page=0 chnl=0 letter="カ"
char id=12460  x=2652  y=1100  width=116   height=117   xoffset=8     yoffset=21    xadvance=128   page=0 chnl=0 letter="ガ"
char id=12461  x=1725  y=1333  width=108   height=115   xoffset=12    yoffset=26    xadvance=128   page=0 chnl=0 letter="キ"
char id=12463  x=3649  y=1217  width=103   height=116   xoffset=11    yoffset=24    xadvance=128   page=0 chnl=0 letter="ク"
char id=12464  x=3506  y=260   width=119   height=121   xoffset=8     yoffset=20    xadvance=128   page=0 chnl=0 letter="グ"
char id=12465  x=585   y=1448  width=115   height=113   xoffset=6     yoffset=26    xadvance=128   page=0 chnl=0 letter="ケ"
char id=12466  x=979   y=862   width=121   height=119   xoffset=5     yoffset=21    xadvance=128   page=0 chnl=0 letter="ゲ"
char id=12467  x=828   y=1777  width=93    height=96    xoffset=18    yoffset=38    xadvance=128   page=0 chnl=0 letter="コ"
char id=12468  x=3000  y=1100  width=115   height=117   xoffset=14    yoffset=19    xadvance=128   page=0 chnl=0 letter="ゴ"
char id=12470  x=739   y=1217  width=122   height=116   xoffset=6     yoffset=23    xadvance=128   page=0 chnl=0 letter="ザ"
char id=12471  x=2879  y=1561  width=107   height=107   xoffset=14    yoffset=29    xadvance=128   page=0 chnl=0 letter="シ"
char id=12472  x=2888  y=1333  width=114   height=114   xoffset=12    yoffset=23    xadvance=128   page=0 chnl=0 letter="ジ"
char id=12473  x=733   y=1672  width=112   height=102   xoffset=9     yoffset=34    xadvance=128   page=0 chnl=0 letter="ス"
char id=12475  x=3727  y=1561  width=112   height=105   xoffset=8     yoffset=29    xadvance=128   page=0 chnl=0 letter="セ"
char id=12476  x=603   y=1333  width=119   height=115   xoffset=7     yoffset=20    xadvance=128   page=0 chnl=0 letter="ゼ"
char id=12477  x=3942  y=1561  width=98    height=105   xoffset=15    yoffset=35    xadvance=128   page=0 chnl=0 letter="ソ"
char id=12479  x=3778  y=981   width=104   height=118   xoffset=10    yoffset=23    xadvance=128   page=0 chnl=0 letter="タ"
char id=12480  x=494   y=0     width=121   height=123   xoffset=8     yoffset=19    xadvance=128   page=0 chnl=0 letter="ダ"
char id=12481  x=929   y=1448  width=109   height=113   xoffset=11    yoffset=27    xadvance=128   page=0 chnl=0 letter="チ"
char id=12483  x=2035  y=1777  width=89    height=88    xoffset=20    yoffset=51    xadvance=128   page=0 chnl=0 letter="ッ"
char id=12484  x=3457  y=1561  width=107   height=106   xoffset=11    yoffset=33    xadvance=128   page=0 chnl=0 letter="ツ"
char id=12486  x=2157  y=1561  width=110   height=108   xoffset=10    yoffset=32    xadvance=128   page=0 chnl=0 letter="テ"
char id=12487  x=1082  y=1561  width=118   height=109   xoffset=10    yoffset=31    xadvance=128   page=0 chnl=0 letter="デ"
char id=12488  x=496   y=1561  width=77    height=111   xoffset=34    yoffset=27    xadvance=128   page=0 chnl=0 letter="ト"
char id=12489  x=415   y=1561  width=81    height=111   xoffset=32    yoffset=27    xadvance=128   page=0 chnl=0 letter="ド"
char id=12490  x=111   y=1561  width=109   height=111   xoffset=10    yoffset=28    xadvance=128   page=0 chnl=0 letter="ナ"
char id=12493  x=2523  y=1217  width=115   height=116   xoffset=7     yoffset=24    xadvance=128   page=0 chnl=0 letter="ネ"
char id=12494  x=0     y=1672  width=96    height=105   xoffset=14    yoffset=30    xadvance=128   page=0 chnl=0 letter="ノ"
char id=12495  x=3095  y=1672  width=121   height=98    xoffset=4     yoffset=35    xadvance=128   page=0 chnl=0 letter="ハ"
char id=12496  x=488   y=1672  width=124   height=102   xoffset=4     yoffset=31    xadvance=128   page=0 chnl=0 letter="バ"
char id=12497  x=612   y=1672  width=121   height=102   xoffset=4     yoffset=31    xadvance=128   page=0 chnl=0 letter="パ"
char id=12499  x=1833  y=1333  width=105   height=115   xoffset=22    yoffset=20    xadvance=128   page=0 chnl=0 letter="ビ"
char id=12500  x=1145  y=1448  width=103   height=113   xoffset=21    yoffset=22    xadvance=128   page=0 chnl=0 letter="ピ"
char id=12501  x=1057  y=1672  width=99    height=102   xoffset=16    yoffset=36    xadvance=128   page=0 chnl=0 letter="フ"
char id=12502  x=974   y=0     width=115   height=123   xoffset=14    yoffset=18    xadvance=128   page=0 chnl=0 letter="ブ"
char id=12503  x=953   y=1333  width=112   height=115   xoffset=14    yoffset=23    xadvance=128   page=0 chnl=0 letter="プ"
char id=12504  x=2424  y=1777  width=120   height=83    xoffset=5     yoffset=44    xadvance=128   page=0 chnl=0 letter="ヘ"
char id=12505  x=1464  y=1777  width=120   height=92    xoffset=5     yoffset=37    xadvance=128   page=0 chnl=0 letter="ベ"
char id=12506  x=1261  y=1777  width=120   height=93    xoffset=5     yoffset=36    xadvance=128   page=0 chnl=0 letter="ペ"
char id=12507  x=118   y=1448  width=118   height=113   xoffset=5     yoffset=26    xadvance=128   page=0 chnl=0 letter="ホ"
char id=12508  x=3288  y=502   width=120   height=120   xoffset=5     yoffset=19    xadvance=128   page=0 chnl=0 letter="ボ"
char id=12509  x=615   y=0     width=120   height=123   xoffset=5     yoffset=18    xadvance=128   page=0 chnl=0 letter="ポ"
char id=12510  x=2096  y=1672  width=109   height=100   xoffset=12    yoffset=37    xadvance=128   page=0 chnl=0 letter="マ"
char id=12511  x=1854  y=1561  width=93    height=109   xoffset=16    yoffset=29    xadvance=128   page=0 chnl=0 letter="ミ"
char id=12512  x=3666  y=1448  width=114   height=111   xoffset=8     yoffset=26    xadvance=128   page=0 chnl=0 letter="ム"
char id=12513  x=1651  y=1561  width=102   height=109   xoffset=10    yoffset=28    xadvance=128   page=0 chnl=0 letter="メ"
char id=12514  x=2205  y=1672  width=109   height=100   xoffset=10    yoffset=34    xadvance=128   page=0 chnl=0 letter="モ"
char id=12515  x=1125  y=1777  width=94    height=95    xoffset=17    yoffset=46    xadvance=128   page=0 chnl=0 letter="ャ"
char id=12516  x=839   y=1333  width=114   height=115   xoffset=8     yoffset=25    xadvance=128   page=0 chnl=0 letter="ヤ"
char id=12517  x=3043  y=1777  width=92    height=71    xoffset=19    yoffset=64    xadvance=128   page=0 chnl=0 letter="ュ"
char id=12518  x=2124  y=1777  width=112   height=85    xoffset=9     yoffset=40    xadvance=128   page=0 chnl=0 letter="ユ"
char id=12519  x=2347  y=1777  width=77    height=84    xoffset=25    yoffset=56    xadvance=128   page=0 chnl=0 letter="ョ"
char id=12521  x=1753  y=1561  width=101   height=109   xoffset=15    yoffset=30    xadvance=128   page=0 chnl=0 letter="ラ"
char id=12522  x=1005  y=1561  width=77    height=110   xoffset=26    yoffset=29    xadvance=128   page=0 chnl=0 letter="リ"
char id=12523  x=2037  y=1561  width=120   height=108   xoffset=5     yoffset=30    xadvance=128   page=0 chnl=0 letter="ル"
char id=12524  x=2986  y=1561  width=93    height=107   xoffset=25    yoffset=30    xadvance=128   page=0 chnl=0 letter="レ"
char id=12525  x=665   y=1777  width=96    height=97    xoffset=17    yoffset=37    xadvance=128   page=0 chnl=0 letter="ロ"
char id=12527  x=366   y=1672  width=99    height=103   xoffset=17    yoffset=35    xadvance=128   page=0 chnl=0 letter="ワ"
char id=12531  x=2802  y=1672  width=104   height=99    xoffset=15    yoffset=35    xadvance=128   page=0 chnl=0 letter="ン"
char id=12532  x=346   y=138   width=111   height=122   xoffset=15    yoffset=18    xadvance=128   page=0 chnl=0 letter="ヴ"
char id=12539  x=67    y=1875  width=32    height=32    xoffset=49    yoffset=67    xadvance=128   page=0 chnl=0 letter="・"
char id=12540  x=467   y=1875  width=111   height=19    xoffset=9     yoffset=73    xadvance=128   page=0 chnl=0 letter="ー"
char id=19968  x=351   y=1875  width=116   height=19    xoffset=7     yoffset=71    xadvance=128   page=0 chnl=0 letter="一"
