info face="SnyderSpeedBrush" size=64 bold=0 italic=0 charset="" unicode=0 stretchH=100 smooth=1 aa=1 padding=0,0,0,0 spacing=0,0
common lineHeight=82 base=65 scaleW=1024 scaleH=512 pages=1 packed=0
page id=0 file="snyderRussian.png"
chars count=143
char id=32     x=63    y=329   width=0     height=0     xoffset=0     yoffset=66    xadvance=30    page=0 chnl=0 letter="space"
char id=68     x=852   y=65    width=56    height=62    xoffset=-2    yoffset=10    xadvance=50    page=0 chnl=0 letter="D"
char id=69     x=966   y=0     width=55    height=63    xoffset=-2    yoffset=8     xadvance=44    page=0 chnl=0 letter="E"
char id=70     x=687   y=0     width=57    height=63    xoffset=-2    yoffset=9     xadvance=45    page=0 chnl=0 letter="F"
char id=71     x=226   y=128   width=52    height=61    xoffset=-2    yoffset=10    xadvance=43    page=0 chnl=0 letter="G"
char id=72     x=558   y=0     width=67    height=63    xoffset=-2    yoffset=10    xadvance=56    page=0 chnl=0 letter="H"
char id=73     x=359   y=65    width=40    height=63    xoffset=-2    yoffset=9     xadvance=28    page=0 chnl=0 letter="I"
char id=74     x=739   y=65    width=57    height=62    xoffset=-4    yoffset=10    xadvance=44    page=0 chnl=0 letter="J"
char id=75     x=484   y=65    width=69    height=62    xoffset=-2    yoffset=10    xadvance=52    page=0 chnl=0 letter="K"
char id=76     x=286   y=0     width=37    height=64    xoffset=-3    yoffset=6     xadvance=36    page=0 chnl=0 letter="L"
char id=77     x=399   y=65    width=85    height=62    xoffset=-3    yoffset=9     xadvance=77    page=0 chnl=0 letter="M"
char id=78     x=413   y=0     width=73    height=63    xoffset=-3    yoffset=8     xadvance=61    page=0 chnl=0 letter="N"
char id=79     x=54    y=65    width=54    height=63    xoffset=-1    yoffset=8     xadvance=48    page=0 chnl=0 letter="O"
char id=80     x=617   y=65    width=62    height=62    xoffset=-2    yoffset=10    xadvance=53    page=0 chnl=0 letter="P"
char id=81     x=178   y=0     width=54    height=64    xoffset=-3    yoffset=9     xadvance=48    page=0 chnl=0 letter="Q"
char id=82     x=800   y=0     width=56    height=63    xoffset=-2    yoffset=10    xadvance=49    page=0 chnl=0 letter="R"
char id=83     x=232   y=0     width=54    height=64    xoffset=-3    yoffset=8     xadvance=46    page=0 chnl=0 letter="S"
char id=84     x=214   y=65    width=53    height=63    xoffset=2     yoffset=10    xadvance=41    page=0 chnl=0 letter="T"
char id=85     x=625   y=0     width=62    height=63    xoffset=-2    yoffset=8     xadvance=50    page=0 chnl=0 letter="U"
char id=86     x=56    y=0     width=64    height=64    xoffset=-2    yoffset=8     xadvance=48    page=0 chnl=0 letter="V"
char id=87     x=323   y=0     width=90    height=63    xoffset=-1    yoffset=9     xadvance=74    page=0 chnl=0 letter="W"
char id=88     x=486   y=0     width=72    height=63    xoffset=-5    yoffset=9     xadvance=54    page=0 chnl=0 letter="X"
char id=89     x=120   y=0     width=58    height=64    xoffset=1     yoffset=8     xadvance=43    page=0 chnl=0 letter="Y"
char id=90     x=553   y=65    width=64    height=62    xoffset=-6    yoffset=10    xadvance=50    page=0 chnl=0 letter="Z"
char id=92     x=547   y=128   width=23    height=57    xoffset=6     yoffset=18    xadvance=34    page=0 chnl=0 letter="\"
char id=95     x=30    y=329   width=33    height=6     xoffset=0     yoffset=71    xadvance=32    page=0 chnl=0 letter="_"
char id=97     x=332   y=190   width=42    height=49    xoffset=-5    yoffset=20    xadvance=35    page=0 chnl=0 letter="a"
char id=98     x=957   y=190   width=47    height=48    xoffset=-4    yoffset=21    xadvance=39    page=0 chnl=0 letter="b"
char id=99     x=539   y=190   width=38    height=49    xoffset=-2    yoffset=20    xadvance=31    page=0 chnl=0 letter="c"
char id=100    x=45    y=239   width=44    height=48    xoffset=-4    yoffset=21    xadvance=36    page=0 chnl=0 letter="d"
char id=101    x=289   y=190   width=43    height=49    xoffset=-4    yoffset=20    xadvance=32    page=0 chnl=0 letter="e"
char id=102    x=201   y=190   width=44    height=49    xoffset=-4    yoffset=21    xadvance=33    page=0 chnl=0 letter="f"
char id=103    x=301   y=239   width=40    height=48    xoffset=-2    yoffset=20    xadvance=34    page=0 chnl=0 letter="g"
char id=104    x=56    y=190   width=52    height=49    xoffset=-4    yoffset=21    xadvance=39    page=0 chnl=0 letter="h"
char id=105    x=609   y=190   width=31    height=49    xoffset=-3    yoffset=20    xadvance=21    page=0 chnl=0 letter="i"
char id=106    x=89    y=239   width=44    height=48    xoffset=-3    yoffset=20    xadvance=34    page=0 chnl=0 letter="j"
char id=107    x=706   y=190   width=53    height=48    xoffset=-5    yoffset=21    xadvance=38    page=0 chnl=0 letter="k"
char id=108    x=815   y=239   width=28    height=48    xoffset=-3    yoffset=21    xadvance=28    page=0 chnl=0 letter="l"
char id=109    x=640   y=190   width=66    height=48    xoffset=-5    yoffset=21    xadvance=55    page=0 chnl=0 letter="m"
char id=110    x=948   y=128   width=57    height=49    xoffset=-5    yoffset=19    xadvance=44    page=0 chnl=0 letter="n"
char id=111    x=374   y=190   width=42    height=49    xoffset=-1    yoffset=19    xadvance=39    page=0 chnl=0 letter="o"
char id=112    x=909   y=190   width=48    height=48    xoffset=-5    yoffset=20    xadvance=37    page=0 chnl=0 letter="p"
char id=113    x=727   y=128   width=42    height=50    xoffset=-2    yoffset=20    xadvance=39    page=0 chnl=0 letter="q"
char id=114    x=245   y=190   width=44    height=49    xoffset=-5    yoffset=20    xadvance=35    page=0 chnl=0 letter="r"
char id=115    x=416   y=190   width=42    height=49    xoffset=-5    yoffset=20    xadvance=34    page=0 chnl=0 letter="s"
char id=116    x=458   y=190   width=41    height=49    xoffset=-0    yoffset=20    xadvance=31    page=0 chnl=0 letter="t"
char id=117    x=108   y=190   width=48    height=49    xoffset=-2    yoffset=21    xadvance=41    page=0 chnl=0 letter="u"
char id=118    x=632   y=128   width=50    height=50    xoffset=-1    yoffset=19    xadvance=38    page=0 chnl=0 letter="v"
char id=119    x=878   y=128   width=70    height=49    xoffset=-0    yoffset=21    xadvance=59    page=0 chnl=0 letter="w"
char id=120    x=0     y=190   width=56    height=49    xoffset=-5    yoffset=21    xadvance=44    page=0 chnl=0 letter="x"
char id=121    x=156   y=190   width=45    height=49    xoffset=1     yoffset=21    xadvance=36    page=0 chnl=0 letter="y"
char id=122    x=759   y=190   width=50    height=48    xoffset=-5    yoffset=21    xadvance=38    page=0 chnl=0 letter="z"
char id=169    x=448   y=128   width=53    height=59    xoffset=2     yoffset=11    xadvance=55    page=0 chnl=0 letter="©"
char id=171    x=832   y=287   width=29    height=29    xoffset=3     yoffset=34    xadvance=34    page=0 chnl=0 letter="«"
char id=187    x=861   y=287   width=29    height=29    xoffset=2     yoffset=34    xadvance=34    page=0 chnl=0 letter="»"
char id=1040   x=133   y=239   width=44    height=48    xoffset=1     yoffset=18    xadvance=44    page=0 chnl=0 letter="А"
char id=1041   x=666   y=239   width=30    height=48    xoffset=6     yoffset=18    xadvance=37    page=0 chnl=0 letter="Б"
char id=1042   x=696   y=239   width=30    height=48    xoffset=6     yoffset=18    xadvance=37    page=0 chnl=0 letter="В"
char id=1043   x=843   y=239   width=27    height=48    xoffset=6     yoffset=18    xadvance=33    page=0 chnl=0 letter="Г"
char id=1044   x=501   y=128   width=46    height=57    xoffset=2     yoffset=18    xadvance=49    page=0 chnl=0 letter="Д"
char id=1045   x=786   y=239   width=29    height=48    xoffset=6     yoffset=18    xadvance=35    page=0 chnl=0 letter="Е"
char id=1046   x=809   y=190   width=50    height=48    xoffset=2     yoffset=18    xadvance=52    page=0 chnl=0 letter="Ж"
char id=1047   x=847   y=128   width=31    height=50    xoffset=2     yoffset=17    xadvance=35    page=0 chnl=0 letter="З"
char id=1048   x=419   y=239   width=37    height=48    xoffset=6     yoffset=18    xadvance=47    page=0 chnl=0 letter="И"
char id=1049   x=125   y=128   width=37    height=62    xoffset=6     yoffset=4     xadvance=47    page=0 chnl=0 letter="Й"
char id=1050   x=530   y=239   width=35    height=48    xoffset=6     yoffset=18    xadvance=41    page=0 chnl=0 letter="К"
char id=1051   x=341   y=239   width=39    height=48    xoffset=1     yoffset=18    xadvance=45    page=0 chnl=0 letter="Л"
char id=1052   x=0     y=239   width=45    height=48    xoffset=6     yoffset=18    xadvance=55    page=0 chnl=0 letter="М"
char id=1053   x=456   y=239   width=37    height=48    xoffset=6     yoffset=18    xadvance=47    page=0 chnl=0 letter="Н"
char id=1054   x=682   y=128   width=45    height=50    xoffset=3     yoffset=17    xadvance=50    page=0 chnl=0 letter="О"
char id=1055   x=493   y=239   width=37    height=48    xoffset=6     yoffset=18    xadvance=47    page=0 chnl=0 letter="П"
char id=1056   x=726   y=239   width=30    height=48    xoffset=6     yoffset=18    xadvance=35    page=0 chnl=0 letter="Р"
char id=1057   x=769   y=128   width=39    height=50    xoffset=3     yoffset=17    xadvance=44    page=0 chnl=0 letter="С"
char id=1058   x=219   y=239   width=41    height=48    xoffset=1     yoffset=18    xadvance=40    page=0 chnl=0 letter="Т"
char id=1059   x=499   y=190   width=40    height=49    xoffset=2     yoffset=18    xadvance=41    page=0 chnl=0 letter="У"
char id=1060   x=177   y=239   width=42    height=48    xoffset=2     yoffset=18    xadvance=44    page=0 chnl=0 letter="Ф"
char id=1061   x=380   y=239   width=39    height=48    xoffset=0     yoffset=18    xadvance=40    page=0 chnl=0 letter="Х"
char id=1063   x=633   y=239   width=33    height=48    xoffset=2     yoffset=18    xadvance=40    page=0 chnl=0 letter="Ч"
char id=1064   x=859   y=190   width=50    height=48    xoffset=6     yoffset=18    xadvance=61    page=0 chnl=0 letter="Ш"
char id=1067   x=260   y=239   width=41    height=48    xoffset=6     yoffset=18    xadvance=51    page=0 chnl=0 letter="Ы"
char id=1068   x=756   y=239   width=30    height=48    xoffset=6     yoffset=18    xadvance=36    page=0 chnl=0 letter="Ь"
char id=1069   x=808   y=128   width=39    height=50    xoffset=4     yoffset=17    xadvance=44    page=0 chnl=0 letter="Э"
char id=1071   x=565   y=239   width=34    height=48    xoffset=1     yoffset=18    xadvance=40    page=0 chnl=0 letter="Я"
char id=1072   x=185   y=287   width=32    height=37    xoffset=3     yoffset=30    xadvance=35    page=0 chnl=0 letter="а"
char id=1073   x=570   y=128   width=33    height=53    xoffset=3     yoffset=14    xadvance=38    page=0 chnl=0 letter="б"
char id=1074   x=782   y=287   width=25    height=35    xoffset=6     yoffset=31    xadvance=34    page=0 chnl=0 letter="в"
char id=1075   x=730   y=287   width=26    height=35    xoffset=6     yoffset=31    xadvance=32    page=0 chnl=0 letter="г"
char id=1076   x=949   y=239   width=39    height=43    xoffset=2     yoffset=31    xadvance=43    page=0 chnl=0 letter="д"
char id=1077   x=217   y=287   width=29    height=37    xoffset=3     yoffset=30    xadvance=36    page=0 chnl=0 letter="е"
char id=1078   x=328   y=287   width=45    height=35    xoffset=2     yoffset=31    xadvance=47    page=0 chnl=0 letter="ж"
char id=1079   x=302   y=287   width=26    height=37    xoffset=3     yoffset=30    xadvance=31    page=0 chnl=0 letter="з"
char id=1080   x=616   y=287   width=29    height=35    xoffset=6     yoffset=31    xadvance=40    page=0 chnl=0 letter="и"
char id=1081   x=603   y=128   width=29    height=52    xoffset=6     yoffset=14    xadvance=40    page=0 chnl=0 letter="й"
char id=1082   x=586   y=287   width=30    height=35    xoffset=6     yoffset=31    xadvance=36    page=0 chnl=0 letter="к"
char id=1083   x=522   y=287   width=32    height=35    xoffset=1     yoffset=31    xadvance=38    page=0 chnl=0 letter="л"
char id=1084   x=416   y=287   width=36    height=35    xoffset=6     yoffset=31    xadvance=46    page=0 chnl=0 letter="м"
char id=1085   x=645   y=287   width=29    height=35    xoffset=6     yoffset=31    xadvance=40    page=0 chnl=0 letter="н"
char id=1086   x=151   y=287   width=34    height=37    xoffset=3     yoffset=30    xadvance=39    page=0 chnl=0 letter="о"
char id=1087   x=674   y=287   width=29    height=35    xoffset=6     yoffset=31    xadvance=40    page=0 chnl=0 letter="п"
char id=1088   x=577   y=190   width=32    height=49    xoffset=6     yoffset=29    xadvance=40    page=0 chnl=0 letter="р"
char id=1089   x=246   y=287   width=28    height=37    xoffset=3     yoffset=30    xadvance=33    page=0 chnl=0 letter="с"
char id=1090   x=554   y=287   width=32    height=35    xoffset=1     yoffset=31    xadvance=32    page=0 chnl=0 letter="т"
char id=1091   x=599   y=239   width=34    height=48    xoffset=2     yoffset=30    xadvance=34    page=0 chnl=0 letter="у"
char id=1092   x=315   y=65    width=44    height=63    xoffset=3     yoffset=15    xadvance=50    page=0 chnl=0 letter="ф"
char id=1093   x=452   y=287   width=35    height=35    xoffset=3     yoffset=31    xadvance=39    page=0 chnl=0 letter="х"
char id=1094   x=988   y=239   width=35    height=43    xoffset=6     yoffset=31    xadvance=42    page=0 chnl=0 letter="ц"
char id=1095   x=756   y=287   width=26    height=35    xoffset=2     yoffset=31    xadvance=34    page=0 chnl=0 letter="ч"
char id=1096   x=373   y=287   width=43    height=35    xoffset=6     yoffset=31    xadvance=54    page=0 chnl=0 letter="ш"
char id=1097   x=900   y=239   width=49    height=43    xoffset=6     yoffset=31    xadvance=56    page=0 chnl=0 letter="щ"
char id=1099   x=487   y=287   width=35    height=35    xoffset=6     yoffset=31    xadvance=46    page=0 chnl=0 letter="ы"
char id=1100   x=807   y=287   width=25    height=35    xoffset=6     yoffset=31    xadvance=32    page=0 chnl=0 letter="ь"
char id=1101   x=274   y=287   width=28    height=37    xoffset=3     yoffset=30    xadvance=33    page=0 chnl=0 letter="э"
char id=1102   x=107   y=287   width=44    height=37    xoffset=6     yoffset=30    xadvance=52    page=0 chnl=0 letter="ю"
char id=1103   x=703   y=287   width=27    height=35    xoffset=2     yoffset=31    xadvance=33    page=0 chnl=0 letter="я"
char id=8212   x=945   y=287   width=61    height=12    xoffset=2     yoffset=33    xadvance=64    page=0 chnl=0 letter="—"
kernings count=620
kerning first=35 second=8212 amount=-6
kerning first=36 second=1040 amount=-4
kerning first=36 second=1096 amount=-2
kerning first=36 second=1097 amount=-2
kerning first=36 second=8212 amount=-5
kerning first=37 second=1090 amount=2
kerning first=37 second=1092 amount=2
kerning first=37 second=1094 amount=2
kerning first=37 second=1096 amount=2
kerning first=37 second=1099 amount=2
kerning first=37 second=1101 amount=2
kerning first=40 second=84 amount=7
kerning first=40 second=89 amount=3
kerning first=40 second=1040 amount=2
kerning first=45 second=75 amount=6
kerning first=45 second=76 amount=9
kerning first=45 second=92 amount=6
kerning first=45 second=103 amount=6
kerning first=45 second=104 amount=9
kerning first=54 second=58 amount=-6
kerning first=58 second=8212 amount=-4
kerning first=63 second=90 amount=-3
kerning first=64 second=64 amount=-2
kerning first=64 second=69 amount=-2
kerning first=64 second=70 amount=-2
kerning first=64 second=71 amount=2
kerning first=64 second=77 amount=-2
kerning first=64 second=79 amount=2
kerning first=64 second=80 amount=-2
kerning first=64 second=81 amount=3
kerning first=64 second=84 amount=3
kerning first=64 second=86 amount=3
kerning first=64 second=88 amount=-2
kerning first=64 second=89 amount=3
kerning first=64 second=90 amount=2
kerning first=64 second=98 amount=-2
kerning first=64 second=101 amount=-3
kerning first=64 second=102 amount=-2
kerning first=64 second=109 amount=-2
kerning first=64 second=114 amount=3
kerning first=65 second=58 amount=-5
kerning first=65 second=71 amount=2
kerning first=65 second=81 amount=3
kerning first=65 second=84 amount=2
kerning first=65 second=86 amount=3
kerning first=65 second=87 amount=2
kerning first=65 second=88 amount=2
kerning first=65 second=90 amount=2
kerning first=66 second=64 amount=3
kerning first=66 second=65 amount=2
kerning first=66 second=69 amount=3
kerning first=66 second=77 amount=2
kerning first=66 second=79 amount=4
kerning first=66 second=84 amount=2
kerning first=66 second=98 amount=-3
kerning first=67 second=64 amount=2
kerning first=67 second=67 amount=-2
kerning first=67 second=68 amount=-2
kerning first=67 second=69 amount=2
kerning first=67 second=75 amount=-2
kerning first=67 second=78 amount=-2
kerning first=67 second=79 amount=3
kerning first=67 second=82 amount=3
kerning first=67 second=84 amount=3
kerning first=67 second=86 amount=2
kerning first=67 second=87 amount=3
kerning first=67 second=88 amount=2
kerning first=67 second=90 amount=2
kerning first=67 second=99 amount=-3
kerning first=67 second=100 amount=-2
kerning first=67 second=107 amount=-2
kerning first=68 second=63 amount=-4
kerning first=68 second=66 amount=-3
kerning first=68 second=67 amount=2
kerning first=68 second=68 amount=-3
kerning first=68 second=71 amount=3
kerning first=68 second=75 amount=-4
kerning first=68 second=78 amount=-4
kerning first=68 second=79 amount=2
kerning first=68 second=80 amount=-4
kerning first=68 second=81 amount=4
kerning first=68 second=82 amount=3
kerning first=68 second=84 amount=2
kerning first=68 second=86 amount=2
kerning first=68 second=87 amount=3
kerning first=68 second=89 amount=-5
kerning first=68 second=90 amount=-4
kerning first=68 second=95 amount=-3
kerning first=68 second=99 amount=-3
kerning first=68 second=106 amount=-3
kerning first=68 second=109 amount=-2
kerning first=68 second=115 amount=-3
kerning first=68 second=118 amount=-3
kerning first=68 second=119 amount=-4
kerning first=69 second=64 amount=-2
kerning first=69 second=69 amount=-2
kerning first=69 second=70 amount=-2
kerning first=69 second=71 amount=2
kerning first=69 second=77 amount=-2
kerning first=69 second=79 amount=2
kerning first=69 second=80 amount=-2
kerning first=69 second=81 amount=3
kerning first=69 second=84 amount=3
kerning first=69 second=86 amount=3
kerning first=69 second=88 amount=-2
kerning first=69 second=89 amount=3
kerning first=69 second=90 amount=2
kerning first=69 second=98 amount=-2
kerning first=69 second=101 amount=-3
kerning first=69 second=102 amount=-2
kerning first=69 second=109 amount=-2
kerning first=69 second=114 amount=3
kerning first=70 second=64 amount=-2
kerning first=70 second=65 amount=-1
kerning first=70 second=66 amount=-4
kerning first=70 second=68 amount=-3
kerning first=70 second=69 amount=-2
kerning first=70 second=70 amount=-3
kerning first=70 second=73 amount=-2
kerning first=70 second=77 amount=-4
kerning first=70 second=79 amount=3
kerning first=70 second=80 amount=-4
kerning first=70 second=81 amount=2
kerning first=70 second=82 amount=-4
kerning first=70 second=83 amount=-3
kerning first=70 second=84 amount=3
kerning first=70 second=86 amount=2
kerning first=70 second=88 amount=-3
kerning first=70 second=89 amount=3
kerning first=70 second=97 amount=-5
kerning first=70 second=98 amount=-4
kerning first=70 second=101 amount=-3
kerning first=70 second=108 amount=-3
kerning first=70 second=111 amount=-2
kerning first=70 second=117 amount=-3
kerning first=70 second=120 amount=-3
kerning first=70 second=121 amount=-4
kerning first=71 second=64 amount=2
kerning first=71 second=69 amount=2
kerning first=71 second=77 amount=3
kerning first=71 second=79 amount=2
kerning first=71 second=81 amount=2
kerning first=71 second=82 amount=3
kerning first=71 second=84 amount=3
kerning first=71 second=86 amount=2
kerning first=71 second=87 amount=3
kerning first=71 second=90 amount=-1
kerning first=71 second=100 amount=-2
kerning first=71 second=104 amount=-4
kerning first=71 second=116 amount=3
kerning first=72 second=71 amount=2
kerning first=72 second=81 amount=3
kerning first=72 second=84 amount=2
kerning first=73 second=64 amount=3
kerning first=73 second=69 amount=3
kerning first=73 second=71 amount=2
kerning first=73 second=77 amount=3
kerning first=73 second=79 amount=3
kerning first=73 second=81 amount=2
kerning first=73 second=82 amount=8
kerning first=73 second=84 amount=3
kerning first=73 second=85 amount=4
kerning first=73 second=86 amount=3
kerning first=73 second=87 amount=7
kerning first=73 second=88 amount=3
kerning first=73 second=89 amount=3
kerning first=73 second=95 amount=-4
kerning first=73 second=98 amount=-1
kerning first=73 second=102 amount=-2
kerning first=73 second=106 amount=-4
kerning first=73 second=114 amount=3
kerning first=73 second=8212 amount=3
kerning first=74 second=82 amount=-4
kerning first=74 second=86 amount=2
kerning first=74 second=88 amount=3
kerning first=74 second=89 amount=1
kerning first=74 second=102 amount=2
kerning first=74 second=105 amount=1
kerning first=74 second=107 amount=1
kerning first=74 second=108 amount=2
kerning first=74 second=114 amount=-3
kerning first=74 second=115 amount=-3
kerning first=74 second=118 amount=2
kerning first=74 second=119 amount=-4
kerning first=74 second=120 amount=2
kerning first=74 second=8212 amount=-6
kerning first=75 second=71 amount=3
kerning first=75 second=79 amount=3
kerning first=75 second=81 amount=4
kerning first=75 second=84 amount=8
kerning first=75 second=86 amount=7
kerning first=75 second=87 amount=4
kerning first=75 second=89 amount=7
kerning first=75 second=90 amount=3
kerning first=75 second=97 amount=-2
kerning first=75 second=99 amount=-2
kerning first=75 second=116 amount=3
kerning first=76 second=65 amount=2
kerning first=76 second=82 amount=3
kerning first=76 second=84 amount=-4
kerning first=76 second=86 amount=-3
kerning first=76 second=87 amount=2
kerning first=76 second=88 amount=2
kerning first=76 second=89 amount=-4
kerning first=76 second=90 amount=3
kerning first=76 second=97 amount=1
kerning first=76 second=99 amount=-3
kerning first=76 second=104 amount=2
kerning first=76 second=107 amount=1
kerning first=76 second=109 amount=1
kerning first=76 second=110 amount=2
kerning first=76 second=116 amount=-3
kerning first=76 second=117 amount=-3
kerning first=76 second=120 amount=2
kerning first=76 second=121 amount=-4
kerning first=76 second=122 amount=2
kerning first=77 second=64 amount=3
kerning first=77 second=65 amount=2
kerning first=77 second=69 amount=3
kerning first=77 second=72 amount=2
kerning first=77 second=77 amount=2
kerning first=77 second=79 amount=3
kerning first=77 second=84 amount=2
kerning first=77 second=85 amount=1
kerning first=77 second=97 amount=-3
kerning first=77 second=99 amount=-2
kerning first=77 second=101 amount=-2
kerning first=77 second=114 amount=2
kerning first=78 second=64 amount=3
kerning first=78 second=65 amount=2
kerning first=78 second=69 amount=3
kerning first=78 second=75 amount=-2
kerning first=78 second=77 amount=2
kerning first=78 second=78 amount=-4
kerning first=78 second=79 amount=6
kerning first=78 second=81 amount=-2
kerning first=78 second=82 amount=2
kerning first=78 second=84 amount=3
kerning first=78 second=87 amount=2
kerning first=78 second=88 amount=-3
kerning first=78 second=89 amount=2
kerning first=78 second=97 amount=-4
kerning first=78 second=101 amount=-3
kerning first=78 second=114 amount=3
kerning first=79 second=64 amount=2
kerning first=79 second=65 amount=2
kerning first=79 second=67 amount=2
kerning first=79 second=69 amount=2
kerning first=79 second=71 amount=3
kerning first=79 second=72 amount=2
kerning first=79 second=74 amount=2
kerning first=79 second=79 amount=2
kerning first=79 second=81 amount=3
kerning first=79 second=86 amount=2
kerning first=79 second=87 amount=1
kerning first=79 second=88 amount=2
kerning first=79 second=99 amount=1
kerning first=79 second=116 amount=2
kerning first=80 second=67 amount=2
kerning first=80 second=71 amount=3
kerning first=80 second=75 amount=-3
kerning first=80 second=77 amount=-2
kerning first=80 second=78 amount=-4
kerning first=80 second=79 amount=2
kerning first=80 second=80 amount=-4
kerning first=80 second=81 amount=6
kerning first=80 second=83 amount=-2
kerning first=80 second=84 amount=2
kerning first=80 second=86 amount=2
kerning first=80 second=89 amount=2
kerning first=80 second=97 amount=-3
kerning first=80 second=116 amount=3
kerning first=81 second=65 amount=2
kerning first=81 second=71 amount=2
kerning first=81 second=74 amount=2
kerning first=81 second=78 amount=-3
kerning first=81 second=79 amount=3
kerning first=81 second=81 amount=2
kerning first=81 second=87 amount=2
kerning first=81 second=90 amount=2
kerning first=81 second=107 amount=-1
kerning first=81 second=114 amount=1
kerning first=82 second=64 amount=2
kerning first=82 second=65 amount=2
kerning first=82 second=69 amount=2
kerning first=82 second=72 amount=-6
kerning first=82 second=75 amount=-2
kerning first=82 second=77 amount=-3
kerning first=82 second=78 amount=-2
kerning first=82 second=79 amount=4
kerning first=82 second=80 amount=-4
kerning first=82 second=82 amount=8
kerning first=82 second=83 amount=2
kerning first=82 second=84 amount=8
kerning first=82 second=85 amount=4
kerning first=82 second=87 amount=8
kerning first=82 second=88 amount=3
kerning first=82 second=89 amount=-5
kerning first=82 second=97 amount=-3
kerning first=82 second=99 amount=-6
kerning first=82 second=102 amount=-5
kerning first=82 second=109 amount=-4
kerning first=82 second=112 amount=-5
kerning first=82 second=115 amount=-4
kerning first=82 second=116 amount=-3
kerning first=82 second=117 amount=-6
kerning first=82 second=8212 amount=5
kerning first=83 second=77 amount=3
kerning first=83 second=79 amount=4
kerning first=83 second=80 amount=-3
kerning first=83 second=81 amount=3
kerning first=83 second=82 amount=4
kerning first=83 second=84 amount=6
kerning first=83 second=85 amount=2
kerning first=83 second=86 amount=-4
kerning first=83 second=87 amount=4
kerning first=83 second=89 amount=2
